DEPARTEMENT,INSEE_COMM,NOM_COMM,INTERCOMMUNALITE,ETABLISSEMENT PUBLIC,PAT,PAT Nom du projet,PAT Porteur,PAT Avancement,PAT Date labelisation
MARNE,51337,Magneux,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51338,Mailly-Champagne,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51348,Marfaux,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51362,Merfy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51364,Méry-Prémecy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51382,Mont-sur-Courville,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51375,Montbré,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51379,Montigny-sur-Vesle,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51391,Muizon,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51403,Nogent-l'Abbesse,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51414,Olizy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51418,Ormes,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51422,Pargny-lès-Reims,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51429,Pévy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51437,Poilly,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51439,Pomacle,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51440,Pontfaverger-Moronvilliers,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51444,Pouillon,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51445,Pourcy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51447,Prosnes,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51448,Prouilly,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51449,Prunay,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51450,Puisieulx,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51454,Reims,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51461,Rilly-la-Montagne,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51464,Romain,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51466,Romigny,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51468,Rosnay,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51471,Sacy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51474,Saint-Brice-Courcelles,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51477,Saint-Étienne-sur-Suippe,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51479,Saint-Euphraise-et-Clairizet,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51484,Saint-Gilles,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51487,Saint-Hilaire-le-Petit,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51493,Saint-Léonard,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51503,Saint-Martin-l'Heureux,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51505,Saint-Masmes,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51517,Saint-Souplet-sur-Py,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51518,Saint-Thierry,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51523,Sarcy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51527,Savigny-sur-Ardres,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51529,Selles,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51530,Sept-Saulx,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51532,Sermiers,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51534,Serzy-et-Prin,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51536,Sillery,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51562,Taissy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51568,Thil,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51569,Thillois,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51573,Tinqueux,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51577,Tramery,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51580,Trépail,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51581,Treslon,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51582,Trigny,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51584,Trois-Puits,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51586,Unchair,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51571,Val-de-Vesle,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51591,Vandeuil,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51599,Vaudemange,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51600,Vaudesincourt,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51604,Ventelay,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51613,Verzenay,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51614,Verzy,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51622,Ville-Dommange,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51623,Ville-en-Selve,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51624,Ville-en-Tardenois,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51629,Villers-Allerand,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51633,Villers-Franqueux,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51636,Villers-Marmery,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51631,Villers-aux-Nœuds,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51657,Vrigny,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51660,Warmeriville,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
MARNE,51662,Witry-lès-Reims,Communauté urbaine du Grand Reims,,oui,Triangle Marnais,PNR Montagne de Reims,Projet en construction,
AUBE,10013,Assenay,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10015,Aubeterre,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10030,Barberey-Saint-Sulpice,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10051,Bouilly,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10053,Bouranton,CA Troyes Champagne Métropole,PNR de la Forêt d'Orient,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10060,Bréviandes,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10066,Bucey-en-Othe,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10067,Buchères,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10100,Clérey,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10104,Cormost,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10110,Courteranges,CA Troyes Champagne Métropole,PNR de la Forêt d'Orient,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10115,Creney-près-Troyes,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10116,Crésantignes,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10125,Dierrey-Saint-Pierre,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10142,Estissac,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10147,Fays-la-Chapelle,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10149,Feuges,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10156,Fontvannes,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10162,Fresnoy-le-Château,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10173,Isle-Aumont,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10177,Javernant,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10179,Jeugny,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10081,La Chapelle-Saint-Luc,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10321,La Rivière-de-Corps,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10402,La Vendue-Mignot,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10186,Laines-aux-Bois,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10190,Laubressel,CA Troyes Champagne Métropole,PNR de la Forêt d'Orient,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10191,Lavau,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10281,Le Pavillon-Sainte-Julie,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10049,Les Bordes-Aumont,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10265,Les Noës-près-Troyes,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10198,Lirey,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10204,Longeville-sur-Mogne,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10209,Lusigny-sur-Barse,CA Troyes Champagne Métropole,PNR de la Forêt d'Orient,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10211,Macey,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10212,Machy,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10229,Maupas,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10230,Mergey,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10238,Mesnil-Saint-Père,CA Troyes Champagne Métropole,PNR de la Forêt d'Orient,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10240,Messon,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10245,Montaulin,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10246,Montceaux-lès-Vaudes,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10248,Montgueux,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10249,Montiéramey,CA Troyes Champagne Métropole,PNR de la Forêt d'Orient,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10255,Montreuil-sur-Barse,CA Troyes Champagne Métropole,PNR de la Forêt d'Orient,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10256,Montsuzain,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10260,Moussey,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10282,Payns,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10297,Pont-Sainte-Marie,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10307,Prugny,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10324,Roncenay,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10325,Rosières-près-Troyes,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10329,Rouilly-Saint-Loup,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10332,Ruvigny,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10333,Saint-André-les-Vergers,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
AUBE,10336,Saint-Benoît-sur-Seine,CA Troyes Champagne Métropole,,oui,Troyes Champagne Métropole,CA Troyes Champagne Métropole,Projet en réflexion,
